file_name,e_spatial,s_terrain,t_env,risk_index,risk_class,landslide_coverage_pct,landslide_area_m2
image_174.png,0.6022219061851501,0.21694916486740112,0.084544,0.3379569701776504,MODERATE,11.85302734375,194200.0
image_1771.png,0.586097002029419,0.19173124432563782,0.084544,0.32268073632574085,MODERATE,4.40673828125,72200.0
image_1788.png,0.557543933391571,0.11385928094387054,0.084544,0.2840043216869831,MODERATE,0.732421875,12000.0
image_1789.png,0.587216317653656,0.2227446436882019,0.084544,0.33398315235233306,MODERATE,6.99462890625,114600.0
image_180.png,0.6042347550392151,0.23725031316280365,0.084544,0.3458675116226673,MODERATE,10.97412109375,179800.0
image_1812.png,0.6383188962936401,0.33485060930252075,0.084544,0.3936612717733383,MODERATE,20.904541015625,342500.0
image_1821.png,0.5775932669639587,0.21609754860401154,0.084544,0.32780744879698753,MODERATE,4.3701171875,71600.0
image_1863.png,0.5831787586212158,0.13564330339431763,0.084544,0.3018826596364975,MODERATE,2.618408203125,42900.0
image_1867.png,0.5772026777267456,0.16313867270946503,0.084544,0.309115606539011,MODERATE,2.459716796875,40300.0
image_1878.png,0.6077210903167725,0.22636890411376953,0.084544,0.3434535525665283,MODERATE,10.394287109375,170300.0
image_188.png,0.5829534530639648,0.18565066158771515,0.084544,0.31929511278128625,MODERATE,2.74658203125,45000.0
image_1907.png,0.5897088646888733,0.17888739705085754,0.084544,0.31963013484334946,MODERATE,4.193115234375,68700.0
image_1916.png,0.6608095169067383,0.34361404180526733,0.084544,0.4057247213945389,MODERATE,26.904296875,440800.0
image_1955.png,0.578630805015564,0.2238999307155609,0.084544,0.33095329775667187,MODERATE,4.74853515625,77800.0
image_1961.png,0.6531990766525269,0.34682753682136536,0.084544,0.4038052685484886,MODERATE,23.187255859375,379900.0
image_1978.png,0.590880811214447,0.19870847463607788,0.084544,0.32703629060840606,MODERATE,5.9814453125,98000.0
image_2000.png,0.6491988897323608,0.3294908106327057,0.084544,0.3961373396143913,MODERATE,23.7548828125,389200.0
image_2008.png,0.6069053411483765,0.21399936079978943,0.084544,0.3387979127392769,MODERATE,9.14306640625,149800.0
image_201.png,0.5750431418418884,0.15481477975845337,0.084544,0.305338429652214,MODERATE,2.935791015625,48100.0
image_2034.png,0.5976479053497314,0.2100965529680252,0.084544,0.33372895567870137,MODERATE,7.40966796875,121400.0
image_2040.png,0.5803139805793762,0.14183133840560913,0.084544,0.3029025606737137,MODERATE,1.91650390625,31400.0
image_2046.png,0.5892836451530457,0.17857924103736877,0.084544,0.3193521924242973,MODERATE,4.45556640625,73000.0
image_2087.png,0.5881115794181824,0.2128416895866394,0.084544,0.3308752231225967,MODERATE,4.45556640625,73000.0
image_2088.png,0.5694993138313293,0.22134433686733246,0.084544,0.3264062434360981,MODERATE,3.08837890625,50600.0
image_2092.png,0.5773237943649292,0.1467505246400833,0.084544,0.30342820137000087,MODERATE,1.934814453125,31700.0
image_2094.png,0.6213583946228027,0.2853378653526306,0.084544,0.3695476107225418,MODERATE,15.570068359375,255100.0
image_2095.png,0.665040135383606,0.35317569971084595,0.084544,0.41076354905223844,MODERATE,25.341796875,415200.0
image_2103.png,0.6560584306716919,0.3143744468688965,0.084544,0.39359042867279054,MODERATE,25.506591796875,417900.0
image_212.png,0.5685299634933472,0.12309728562831879,0.084544,0.2916320353672504,MODERATE,1.15966796875,19000.0
image_215.png,0.5712824463844299,0.1386515498161316,0.084544,0.298177020989418,MODERATE,1.86767578125,30600.0
image_2225.png,0.5789670348167419,0.2060665786266327,0.084544,0.3248461164460182,MODERATE,3.271484375,53600.0
image_2226.png,0.5729451775550842,0.15200090408325195,0.084544,0.3035143874511719,MODERATE,2.593994140625,42500.0
image_2274.png,0.5976175665855408,0.22090622782707214,0.084544,0.33750020637369155,MODERATE,3.118896484375,51100.0
image_2279.png,0.5832892060279846,0.21985018253326416,0.084544,0.3313992462978363,MODERATE,3.289794921875,53900.0
image_2283.png,0.7036880850791931,0.38559672236442566,0.084544,0.4375700868592262,MODERATE,33.721923828125,552500.0
image_2285.png,0.6546684503555298,0.32518452405929565,0.084544,0.3968179635629654,MODERATE,18.536376953125,303700.0
image_2297.png,0.6360124945640564,0.2710230052471161,0.084544,0.3703990496621132,MODERATE,15.771484375,258400.0
image_2304.png,0.6708011627197266,0.3524181842803955,0.084544,0.41280282958602904,MODERATE,23.944091796875,392300.0
image_2325.png,0.6307370662689209,0.27434682846069336,0.084544,0.369452216468811,MODERATE,11.51123046875,188600.0
image_2343.png,0.6240183115005493,0.2462620735168457,0.084544,0.3569350503311157,MODERATE,8.6181640625,141200.0
image_2355.png,0.5972427129745483,0.19705039262771606,0.084544,0.32900072260951996,MODERATE,3.887939453125,63700.0
image_2359.png,0.6021206378936768,0.21001610159873962,0.084544,0.33548989071702956,MODERATE,3.631591796875,59500.0
image_2367.png,0.6436920762062073,0.2907294034957886,0.084544,0.3803681217060089,MODERATE,13.702392578125,224500.0
image_2369.png,0.6099511384963989,0.22537167370319366,0.084544,0.3439965411946773,MODERATE,7.26318359375,119000.0
image_2371.png,0.6523187756538391,0.3016544580459595,0.084544,0.38764257057762147,MODERATE,18.096923828125,296500.0
image_2373.png,0.6270894408226013,0.2661250829696655,0.084544,0.36511555536842344,MODERATE,11.083984375,181600.0
image_2383.png,0.6603682041168213,0.29525431990623474,0.084544,0.38862229361391065,MODERATE,23.828125,390400.0
image_2396.png,0.57816481590271,0.11669380962848663,0.084544,0.2932447597310543,MODERATE,0.250244140625,4100.0
image_2473.png,0.6086680293083191,0.23236393928527832,0.084544,0.34593059047317504,MODERATE,6.829833984375,111900.0
image_2519.png,0.5960103273391724,0.2200726568698883,0.084544,0.33656556084012984,MODERATE,5.609130859375,91900.0
image_2528.png,0.6511397957801819,0.3053755760192871,0.084544,0.38847336991882325,MODERATE,22.259521484375,364700.0
image_2689.png,0.5746389031410217,0.1565021425485611,0.084544,0.3057673111484051,MODERATE,2.740478515625,44900.0
image_2695.png,0.5800036191940308,0.13677020370960236,0.084544,0.30100701897597315,MODERATE,2.276611328125,37300.0
image_2721.png,0.578571081161499,0.11839936673641205,0.084544,0.29400421082234385,MODERATE,2.239990234375,36700.0
image_2739.png,0.568234920501709,0.06807748973369598,0.084544,0.2722570896074772,MODERATE,0.74462890625,12200.0
image_2742.png,0.5618199110031128,0.11959005892276764,0.084544,0.28772048502421377,MODERATE,1.06201171875,17400.0
image_2750.png,0.5930720567703247,0.194815993309021,0.084544,0.32655042036628723,MODERATE,5.780029296875,94700.0
image_2751.png,0.6148468852043152,0.24721643328666687,0.084544,0.3536005057320595,MODERATE,11.474609375,188000.0
image_2776.png,0.5799481868743896,0.16152453422546387,0.084544,0.30964886172866823,MODERATE,3.7841796875,62000.0
image_2781.png,0.6137041449546814,0.24236008524894714,0.084544,0.3514436878190041,MODERATE,10.58349609375,173400.0
image_2812.png,0.5916159749031067,0.2185244858264923,0.084544,0.33426596000051495,MODERATE,6.610107421875,108300.0
image_2813.png,0.6116766333580017,0.2571486830711365,0.084544,0.3558086924180985,MODERATE,11.767578125,192800.0
image_285.png,0.5806390047073364,0.11323508620262146,0.084544,0.2930238820538521,MODERATE,2.008056640625,32900.0
image_2922.png,0.6096972823143005,0.22287511825561523,0.084544,0.3430212043151855,MODERATE,9.08203125,148800.0
image_3111.png,0.5804505348205566,0.1391558051109314,0.084544,0.3020207457170486,MODERATE,2.581787109375,42300.0
image_3130.png,0.5752979516983032,0.21165624260902405,0.084544,0.3253348655924797,MODERATE,3.8818359375,63600.0
image_3136.png,0.571013331413269,0.07368966937065125,0.084544,0.2753327168450355,MODERATE,0.311279296875,5100.0
image_3146.png,0.5677052140235901,0.14284184575080872,0.084544,0.29821273162221906,MODERATE,0.982666015625,16100.0
image_3158.png,0.6224356889724731,0.3387566804885864,0.084544,0.3886751137599945,MODERATE,16.1376953125,264400.0
image_3164.png,0.628898024559021,0.2759841978549957,0.084544,0.36928967907285687,MODERATE,15.863037109375,259900.0
image_3180.png,0.5784879922866821,0.18405909836292267,0.084544,0.3169518813416958,MODERATE,1.446533203125,23700.0
image_3186.png,0.5858652591705322,0.16595390439033508,0.084544,0.3135659702048302,MODERATE,3.131103515625,51300.0
image_3206.png,0.5761884450912476,0.1388738453388214,0.084544,0.3002172239050865,MODERATE,4.254150390625,69700.0
image_3216.png,0.6694599390029907,0.3325921595096588,0.084544,0.4053272314295769,MODERATE,28.45458984375,466200.0
image_3226.png,0.5908908843994141,0.16362649202346802,0.084544,0.3147616259679794,MODERATE,5.078125,83200.0
image_3247.png,0.5941756963729858,0.24822810292243958,0.084544,0.3456861145720482,MODERATE,9.027099609375,147900.0
image_326.png,0.5869987607002258,0.1737273633480072,0.084544,0.31674008145189286,MODERATE,3.6865234375,60400.0
image_3289.png,0.5601760149002075,0.13778570294380188,0.084544,0.2934314019904137,MODERATE,0.396728515625,6500.0
image_3307.png,0.6607767343521118,0.3816430866718292,0.084544,0.41902177407598495,MODERATE,27.55126953125,451400.0
image_3316.png,0.5772369503974915,0.11995750665664673,0.084544,0.29401590748882295,MODERATE,1.13525390625,18600.0
image_3345.png,0.617163896560669,0.2672356069087982,0.084544,0.36153402104234694,MODERATE,13.836669921875,226700.0
image_3357.png,0.5894074440002441,0.16917848587036133,0.084544,0.31611144765472415,MODERATE,3.790283203125,62100.0
image_3359.png,0.5808713436126709,0.14942796528339386,0.084544,0.3057843252942562,MODERATE,1.373291015625,22500.0
image_3360.png,0.5906307697296143,0.15662077069282532,0.084544,0.31220557763433454,MODERATE,5.035400390625,82500.0
image_3363.png,0.5988020300865173,0.23386940360069275,0.084544,0.3425111032948494,MODERATE,4.534912109375,74300.0
image_3428.png,0.5699050426483154,0.13736587762832642,0.084544,0.2971760742292404,MODERATE,0.47607421875,7800.0
image_3445.png,0.6070864796638489,0.23156234622001648,0.084544,0.34501741304254535,MODERATE,10.406494140625,170500.0
image_3482.png,0.6092970967292786,0.2215019166469574,0.084544,0.3423805095181465,MODERATE,10.491943359375,171900.0
image_3493.png,0.6808910965919495,0.3800114393234253,0.084544,0.4264964423999786,MODERATE,31.109619140625,509700.0
image_3496.png,0.5818953514099121,0.14292952418327332,0.084544,0.3039194740281105,MODERATE,2.752685546875,45100.0
image_3542.png,0.5760772824287415,0.11673746258020401,0.084544,0.29242502487456795,MODERATE,1.96533203125,32200.0
image_356.png,0.5731120705604553,0.14235743880271912,0.084544,0.30020593180513383,MODERATE,2.1240234375,34800.0
image_3580.png,0.625450849533081,0.26294106245040894,0.084544,0.36334571167087554,MODERATE,13.8427734375,226800.0
image_3603.png,0.5791300535202026,0.1474914699792862,0.084544,0.3044100359008312,MODERATE,2.276611328125,37300.0
image_3617.png,0.6064996719360352,0.2487046867609024,0.084544,0.3507825091407299,MODERATE,13.76953125,225600.0
image_363.png,0.6136224865913391,0.2773973047733307,0.084544,0.3636740513072014,MODERATE,11.993408203125,196500.0
image_366.png,0.61179119348526,0.28171974420547485,0.084544,0.3644543878660202,MODERATE,12.59765625,206400.0
image_3661.png,0.6755797863006592,0.345376193523407,0.084544,0.4122495822534561,MODERATE,33.001708984375,540700.0
image_3665.png,0.6141363382339478,0.25123879313468933,0.084544,0.35472411289072037,MODERATE,12.066650390625,197700.0
image_3666.png,0.541023850440979,0.16264960169792175,0.084544,0.2944729007706642,MODERATE,2.05078125,33600.0
image_3669.png,0.6037582159042358,0.22257813811302185,0.084544,0.340541634701252,MODERATE,8.45947265625,138600.0
image_3673.png,0.6592811942100525,0.3287704885005951,0.084544,0.39991814865922926,MODERATE,23.492431640625,384900.0
image_3693.png,0.5683884620666504,0.13206171989440918,0.084544,0.29471298678970337,MODERATE,1.202392578125,19700.0
image_3703.png,0.5057947039604187,0.16221867501735687,0.084544,0.2802304178402424,MODERATE,1.361083984375,22300.0
image_3717.png,0.5949956178665161,0.19318696856498718,0.084544,0.32674968614435196,MODERATE,5.206298828125,85300.0
image_373.png,0.6593489646911621,0.3168911337852478,0.084544,0.39578748270130154,MODERATE,25.3662109375,415600.0
image_3757.png,0.5792098641395569,0.22166745364665985,0.084544,0.3304035544321537,MODERATE,3.448486328125,56500.0
image_3758.png,0.5806505084037781,0.16919301450252533,0.084544,0.3126137584373951,MODERATE,2.032470703125,33300.0
image_3762.png,0.5839759111404419,0.16660484671592712,0.084544,0.31303806080675123,MODERATE,3.778076171875,61900.0
image_400.png,0.5890994668006897,0.21139967441558838,0.084544,0.3307656727657318,MODERATE,5.584716796875,91500.0
image_411.png,0.610629677772522,0.26439571380615234,0.084544,0.35792637094116214,MODERATE,11.9873046875,196400.0
image_413.png,0.5958066582679749,0.18885135650634766,0.084544,0.32555663808441165,MODERATE,5.74951171875,94200.0
image_414.png,0.6036409139633179,0.21150773763656616,0.084544,0.3366200737581253,MODERATE,7.21435546875,118200.0
image_42.png,0.5981919169425964,0.18769410252571106,0.084544,0.32610570266103744,MODERATE,6.0302734375,98800.0
image_438.png,0.5601701736450195,0.1303384155035019,0.084544,0.2908225148842335,MODERATE,1.190185546875,19500.0
image_456.png,0.6031310558319092,0.21091869473457336,0.084544,0.3362099654898643,MODERATE,9.454345703125,154900.0
image_465.png,0.5798628926277161,0.17549383640289307,0.084544,0.314503999792099,MODERATE,2.6123046875,42800.0
image_487.png,0.5751034021377563,0.18936949968338013,0.084544,0.3174566857442856,MODERATE,3.74755859375,61400.0
image_50.png,0.6175458431243896,0.2641506493091583,0.084544,0.36060706450796126,MODERATE,12.82958984375,210200.0
image_515.png,0.5666518807411194,0.06991662085056305,0.084544,0.27226756959414483,MODERATE,0.1953125,3200.0
image_516.png,0.5730745196342468,0.10034975409507751,0.084544,0.28548822178697586,MODERATE,1.312255859375,21500.0
image_521.png,0.5570228099822998,0.14606474339962006,0.084544,0.29506778418278695,MODERATE,0.531005859375,8700.0
image_534.png,0.6290591359138489,0.29463455080986023,0.084544,0.37588174714899064,MODERATE,14.483642578125,237300.0
image_535.png,0.5788518190383911,0.14618873596191406,0.084544,0.3038427852020264,MODERATE,2.67333984375,43800.0
image_569.png,0.5833969116210938,0.13452067971229553,0.084544,0.30157700254774095,MODERATE,2.911376953125,47700.0
image_586.png,0.602252185344696,0.22609280049800873,0.084544,0.3411693543121815,MODERATE,8.6181640625,141200.0
image_601.png,0.5732176303863525,0.1125435158610344,0.084544,0.28981328270590306,MODERATE,1.1962890625,19600.0
image_637.png,0.6050910353660583,0.2476469874382019,0.084544,0.349848859749794,MODERATE,10.382080078125,170100.0
image_649.png,0.6141530275344849,0.24028566479682922,0.084544,0.3508971936926842,MODERATE,11.56005859375,189400.0
image_652.png,0.5731167793273926,0.12798786163330078,0.084544,0.29517846330261227,MODERATE,1.629638671875,26700.0
image_702.png,0.645201563835144,0.29371026158332825,0.084544,0.3820152170882225,MODERATE,18.81103515625,308200.0
image_722.png,0.6037378907203674,0.22941279411315918,0.084544,0.3429256342277527,MODERATE,9.783935546875,160300.0
image_740.png,0.5847684741020203,0.20521779358386993,0.084544,0.32686961739516257,MODERATE,5.718994140625,93700.0
image_766.png,0.5915160775184631,0.20126432180404663,0.084544,0.3281849436388016,MODERATE,6.0546875,99200.0
image_771.png,0.6266417503356934,0.26544564962387085,0.084544,0.36469867750263213,MODERATE,15.289306640625,250500.0
image_781.png,0.6320950984954834,0.28585085272789,0.084544,0.3740218378529549,MODERATE,16.180419921875,265100.0
image_8.png,0.6000745296478271,0.25713104009628296,0.084544,0.35116167589282987,MODERATE,7.36083984375,120600.0
image_813.png,0.6504058837890625,0.3067033290863037,0.084544,0.3886445186958313,MODERATE,23.91357421875,391800.0
image_825.png,0.6656977534294128,0.3163260519504547,0.084544,0.39812921955442426,MODERATE,26.251220703125,430100.0
image_827.png,0.7055490612983704,0.3907400667667389,0.084544,0.44011464788770677,MODERATE,39.794921875,652000.0
image_836.png,0.5667384266853333,0.14944207668304443,0.084544,0.30013609751319886,MODERATE,1.312255859375,21500.0
image_874.png,0.6118395328521729,0.2264743149280548,0.084544,0.3451378233656883,MODERATE,11.36474609375,186200.0
image_890.png,0.5903097987174988,0.205916166305542,0.084544,0.3293305776939392,MODERATE,7.2021484375,118000.0
image_90.png,0.6258754730224609,0.2628178894519806,0.084544,0.3634724505171776,MODERATE,14.27001953125,233800.0
image_905.png,0.6148216128349304,0.239991694688797,0.084544,0.3510617382750511,MODERATE,11.273193359375,184700.0
image_906.png,0.5733643770217896,0.10165087133646011,0.084544,0.28605955577647685,MODERATE,0.5859375,9600.0
image_91.png,0.5651569366455078,0.13784895837306976,0.084544,0.2954459100887775,MODERATE,1.202392578125,19700.0
image_921.png,0.591896116733551,0.1748802661895752,0.084544,0.3191025398597717,MODERATE,5.645751953125,92500.0
image_949.png,0.5862062573432922,0.16005393862724304,0.084544,0.31163738145685194,MODERATE,3.03955078125,49800.0
image_963.png,0.5889684557914734,0.1491338312625885,0.084544,0.30892022325849533,MODERATE,5.169677734375,84700.0
image_965.png,0.5688651204109192,0.1202976331114769,0.084544,0.2907862197533846,MODERATE,0.885009765625,14500.0
image_989.png,0.6119235754013062,0.2733759582042694,0.084544,0.3615870155320167,MODERATE,10.64453125,174400.0
image_992.png,0.5766299366950989,0.13901416957378387,0.084544,0.3004429340288639,MODERATE,1.470947265625,24100.0
